Time (t),f1_t,f2_t,f3_t,f4_t,f5_t,f6_t,f7_t,f8_t,f9_t,f10_t,f11_t,f12_t,f13_t,f14_t,f15_t,f16_t,f17_t,f18_t,f19_t,f20_t,f21_t,f22_t,f23_t,f24_t,f25_t,f26_t,f27_t,f28_t,f29_t,f30_t,Output,,,,,,
761,59.96,59.93,59.99,59.94,59.95,59.86,60,59.86,59.94,59.88,59.92,59.91,59.86,59.99,59.89,59.98,60,59.93,59.85,59.99,59.93,59.99,59.99,59.93,59.96,59.87,59.88,59.97,59.98,59.93,IAO_L_LB,,,,,,
762,59.95,59.93,60,59.94,59.98,59.97,59.89,59.94,59.97,60,59.87,59.85,59.88,59.96,59.92,59.87,59.95,59.96,59.88,59.97,59.86,59.91,59.85,59.89,59.85,59.87,59.94,59.92,59.98,59.98,IAO_L_LB,,,,,,
763,59.96,59.85,59.87,59.96,59.97,59.87,59.97,59.97,59.92,59.87,59.97,59.85,59.88,59.86,59.98,59.85,60,59.86,59.92,59.91,59.93,59.89,59.96,59.94,59.87,59.88,59.9,59.91,59.92,59.98,IAO_L_LB,,,,,,
764,60,59.91,59.89,59.92,59.98,59.92,59.97,59.86,59.97,59.86,59.85,59.97,59.88,59.85,59.93,59.87,59.88,59.9,59.94,59.99,59.88,59.96,59.99,59.99,60,60,59.85,59.91,59.86,59.99,IAO_L_LB,,,,,,
765,59.9,59.87,59.94,59.87,59.95,59.86,59.87,59.97,59.97,59.87,59.99,59.85,59.91,59.99,59.98,59.91,59.96,59.95,59.95,59.94,59.94,59.88,59.9,59.88,59.88,59.93,59.98,59.9,59.95,60,IAO_L_LB,,,,,,
766,59.91,59.99,59.93,59.88,59.92,59.87,59.87,59.85,59.96,59.94,59.97,59.99,59.85,59.87,59.85,59.85,59.95,59.91,59.85,59.99,59.95,59.94,59.94,59.85,59.93,59.88,59.91,59.96,59.85,59.87,IAO_L_LB,,,,,,
767,59.88,59.88,59.97,59.93,59.94,59.85,59.99,59.95,59.93,59.92,59.99,59.9,59.95,59.85,59.87,59.92,59.98,59.96,59.85,59.88,59.86,59.87,59.87,59.95,59.99,59.87,59.94,59.93,59.95,59.88,IAO_L_LB,,,,,,
768,59.87,59.99,59.97,59.98,59.92,60,59.99,59.93,59.95,59.91,59.88,59.98,59.89,59.96,59.92,59.85,59.92,59.86,59.99,59.89,59.96,59.94,60,59.87,59.88,59.96,59.98,59.96,59.89,59.96,IAO_L_LB,,,,,,
769,59.9,59.85,59.91,59.94,59.96,59.87,59.98,59.95,59.99,59.89,60,59.97,59.88,59.99,59.91,59.95,59.85,59.96,59.9,59.97,59.87,59.86,59.92,59.87,59.87,59.99,59.99,59.92,59.91,59.95,IAO_L_LB,,,,,,
770,59.93,59.98,59.93,59.88,59.92,59.95,59.94,59.89,59.85,59.96,59.88,59.89,59.91,59.97,59.91,60,59.93,59.92,59.85,59.99,60,59.89,59.96,59.91,59.85,59.87,59.9,59.98,59.99,59.86,IAO_L_LB,,,,,,
771,59.94,59.91,59.88,59.93,59.88,59.9,59.85,59.97,59.87,59.95,59.89,59.9,59.92,59.93,60,59.93,59.97,59.95,59.96,59.96,59.87,59.91,59.95,59.86,59.89,59.95,59.87,59.98,59.9,59.95,IAO_L_LB,,,,,,
772,59.93,59.87,60,59.92,59.94,59.87,59.93,60,59.87,59.97,59.97,59.85,59.91,59.9,59.94,59.87,59.86,59.87,59.97,59.92,59.85,59.97,59.9,59.85,59.97,59.99,59.96,59.98,59.87,59.96,IAO_L_LB,,,,,,
773,59.92,59.91,59.91,59.97,59.86,59.87,59.85,59.94,59.88,60,59.95,59.93,59.94,59.86,60,60,59.93,59.93,59.89,59.93,59.94,59.92,59.96,59.98,59.86,59.96,59.92,59.95,59.95,59.86,IAO_L_LB,,,,,,
774,59.98,59.88,59.91,59.89,60,59.98,59.94,59.99,59.86,59.99,59.99,60,59.87,59.93,59.91,59.86,59.88,59.98,59.9,59.95,59.94,60,59.88,59.96,59.92,59.93,59.88,59.91,59.88,59.95,IAO_L_LB,,,,,,
775,59.97,59.86,59.92,59.9,59.98,59.9,59.85,59.93,59.92,59.92,59.88,59.95,59.9,59.9,59.96,59.93,59.92,59.91,59.91,59.94,59.88,59.98,59.91,59.91,59.98,59.92,59.86,59.94,60,59.99,IAO_L_LB,,,,,,
776,59.85,59.93,59.99,59.94,59.9,59.99,59.9,60,59.85,59.95,59.9,59.88,59.89,59.98,59.92,59.91,59.94,59.85,59.91,59.9,59.86,59.91,59.96,59.93,59.89,59.85,59.94,59.91,59.92,59.98,IAO_L_LB,,,,,,
777,59.95,59.93,59.87,59.92,59.87,59.88,59.93,59.96,59.9,60,59.94,59.97,59.88,59.98,59.89,59.86,59.94,59.87,59.91,59.99,59.88,60,60,59.95,59.99,59.86,59.96,59.9,59.96,59.94,IAO_L_LB,,,,,,
778,59.95,59.89,60,59.93,59.99,59.85,59.98,59.94,59.99,59.89,59.96,59.99,59.9,59.96,59.91,59.91,59.86,59.95,59.95,59.97,59.98,60,59.98,59.92,59.93,59.86,59.99,59.96,59.91,59.95,IAO_L_LB,,,,,,
779,59.93,59.99,59.93,59.92,59.94,59.9,59.9,59.98,59.92,59.99,59.91,59.93,59.87,59.98,59.99,59.86,59.85,59.98,60,59.89,59.85,59.93,59.87,59.89,59.85,59.96,59.87,59.98,59.95,59.92,IAO_L_LB,,,,,,
780,59.88,59.93,59.91,60,59.92,59.98,59.95,59.86,59.96,59.85,59.87,59.92,59.86,59.99,59.89,59.89,60,59.91,59.85,60,59.93,59.87,59.97,59.86,59.88,59.99,59.89,59.86,59.87,59.87,IAO_L_LB,,,,,,
781,59.86,59.91,60,59.85,59.96,59.85,59.85,59.85,60,59.86,59.96,59.97,59.97,59.95,59.97,59.86,59.85,59.87,59.97,59.86,59.98,59.95,59.95,59.9,60,59.98,59.91,59.9,59.99,59.86,IAO_L_LB,,,,,,
